Categories,Link,Reviewer,Rating,Title,Review
,https://ca.trustpilot.com/reviews/5f17c0341a5a690750640a77,Daniel Payich,1 star: Bad,This company does not care about you. Don't use them!,"This company overcharges, are not transparent on how much they overcharge, and do not care about the customers. Do not use them. I should have read these reviews before I chose to use them as it is clear that most don't have a good experience."
,https://ca.trustpilot.com/reviews/5f176d411a5a69071c925805,Addisu Mulugeta,1 star: Bad,Delivery sucks,Delivery sucks. I was overcharged for delivery and withdrawn money from account without any warning
,https://ca.trustpilot.com/reviews/5f14804a3f06f208b4ef23df,Janet Truitt,1 star: Bad,Ordered groceries 1 time,Ordered groceries 1 time! Then they rip $99 out of your account! Fine print?? No option just take your money forcing account on you! Don’t use Instacart!
,https://ca.trustpilot.com/reviews/5f11e0793f06f208b4ede894,Berlitz,1 star: Bad,Grocery store was a 10 min walk,Grocery store was a 10 min walk.  I have no car and wanted to place the order.  They refused to deliver.  These guys are useless.
,https://ca.trustpilot.com/reviews/5f09ecd73f06f20a9c9b07d8,Claudia,1 star: Bad,Don't bother,I've signed up and signed in twice bc they supposedly had what I was looking for.  Then suddenly they didn't.  Waste of time.
,https://ca.trustpilot.com/reviews/5f09cfbc3f06f20a9c9af3b0,durk,1 star: Bad,5 hours for 3 items,
,https://ca.trustpilot.com/reviews/5f0623b43f06f20658d5d46b,Pat,1 star: Bad,NO MASK       SHOPPED FOR 2 PEOPLE,SHOPPER ASKED QUESTION AT 10:01 AM.  FINALLY AT NOON I ASKED IF HE WAS ON HIS WAY.  HE RESPONDED YEA.   WHEN HE CAME HE DID NOT HAVE A MASK.  WE SHOPPED INSTACART TO BE PROTECTED.  I ASKED WHAT TOOK SO LONG AND HE SAID THEY GAVE ME TWO ORDERS AND YOURS WAS BIG AND THEY SHOULD NOT HAVE GIVEN ME TWO ORDERS.  I AM PARTICULARLY UPSET WE HAD TO GO THROUGH BOXES WITH HIM OVER ME AND NO MASK.
,https://ca.trustpilot.com/reviews/5f0563c93f06f20a94db90ee,Toodles,1 star: Bad,INSTACART SHOPPER DOESNT WASH HER HANDS,"I work at a grocery store where we have lots of instacart shoppers, especially right now during the pandemic. There is an instacart shopper who DOES NOT wash her hands after using our restroom. She has had 4 complaints already. I happened to be sanitizing the restroom today and she came out of a stall after having flushed the toilet and she just walked right out the door and returned to shopping for people's orders. Absolutely disgusting. I dont mean to be a snitch but with everything going on and with all of the safety precautions we take at our store, for her to do that in front of me was an absolute slap in the face. So beware when you get your groceries, especially if you use instacart as a safe means to get your food because you have a compromised immune system. Sanitize your stuff because some shoppers clearly don't give a damn."
,https://ca.trustpilot.com/reviews/5efd5bf83f06f20a94d659f3,Ramona Wills Pace,1 star: Bad,We  live in Washington State where…,We  live in Washington State where masks are required. Today when my Costco order was delivered the girl wore no mask.
,https://ca.trustpilot.com/reviews/5efd2b363f06f20658cfc81d,Lori Watters,1 star: Bad,very frustrating and inconsiderate !!!,"very frustrating and inconsiderate !!!! at the height of the pandemic have been wearing a mask since March and an instacart  worker comes in today NO MASK !!! mandated by the town of Gilbert and signs on the entrance WEAR A MASK !!! me..."" sir where is your mask ?? him... I don't have one !! why are you allowing your off the street workers this dangerous  rude practice YOU SUCK!"
,https://ca.trustpilot.com/reviews/5efd1a303f06f20a94d64a88,Kalera Stratton,1 star: Bad,"Absolutely terrible, far below standard grocery delivery quality","Wow, instacart SUCKS. A $120 order turned into a $150 order, I got less food than I ordered, and a bunch of weird crap we don't eat. Weird upcharged substitutions that barely resemble what I ordered, and the delivery driver piled everything AGAINST my screen door so I couldn't get out the front and had to go around. Never again."
,https://ca.trustpilot.com/reviews/5ef28bfe7dd7530324744e97,Nicki Peterson-Wojtasinski,1 star: Bad,The website needs enhancements,"The website needs enhancements. The search engine is terrible. Its stalls, it lags, and it doesnt come with anything related to the product your searching for. My order took and over an hour in the store and I only had 10 items."
,https://ca.trustpilot.com/reviews/5ef269547dd7530324743b54,Ultima Acain,1 star: Bad,They overprice stuff,They overprice stuff! Poor service! Talked to an agent that the groceries and instacart benefits only from the process! They’re a disgrace to the community!!!
,https://ca.trustpilot.com/reviews/5ef1f28c7dd753032473bc31,Michael Jackson,1 star: Bad,I work for them and they will only have…,"I work for them and they will only have orders for us for $9 to drive to the store, take pics of each item, stand in long lines, load the grocery, and unload for such a low pay..."
,https://ca.trustpilot.com/reviews/5eebedce7dd7530324703460,Mary W Hackler,1 star: Bad,I placed my order with them at apx,"I placed my order with them at apx. 1230 pm. Told order would be here within 2 hrs then I got an update saying it would be here between 230 pm and 430 pm. HA! Was just now informed they don't have any shopper's!! What a joke. I'm sick and disabled, can't get out today. DO NOT USE THIS SERVICE."
,https://ca.trustpilot.com/reviews/5eeaa5a17dd75306b8c6c2d4,Myriam M Sarduy,1 star: Bad,Ordered today and my order NEVER…,Ordered today and my order NEVER ARRIVED.  Call them up and told me I had to wait for a credit.  RIDICULOUS.  HORRIBLE.
,https://ca.trustpilot.com/reviews/5ee94de87dd7530828c2e6dc,Alvaro Aguirre,1 star: Bad,I used Instacart for the first time and…,I used Instacart for the first time and learned my lesson lol never got my oder
,https://ca.trustpilot.com/reviews/5ee5405d7dd7530828c040f0,Jim Kalish,1 star: Bad,The site sucks,"I've been using Instacart for nearly 2 years. Up until a couple of months ago I was very pleased. But ever since the surge in orders because of the pandemic their site is nearly useless. There are times I have to wait 5 minutes between each item just for it to register. Instacart iseeing a huge revenue increase but is pocketing all the money. They should be upgrading their servers. Don't believe hype from their corporate office saying they increased capacity. They have not. All they care about is their bottom line, not their customer base."
,https://ca.trustpilot.com/reviews/5ee5398f7dd7530828c03da3,Paula Gonzalez,1 star: Bad,They just completely made it harder for…,They just completely made it harder for me to get my products from the store since for some dumb reason they won't except my government issued card where my funds are directly deposited every month... WILL NOT EVER USE THIS SERVICE OR RECOMMEND IT
,https://ca.trustpilot.com/reviews/5ede850c7dd7530690e39725,Liao Zhang,1 star: Bad,Very bad service,Very bad service. Lock your account without reason and ask for copy of ID by email.
,https://ca.trustpilot.com/reviews/5edd9b3525e5d209b8ff71c6,Amber Thomas,1 star: Bad,Instacart sucks,"Instacart sucks. I ordered $70.00 worth of groceries. Said they were delivered- they never were. I contacted them, they reordered for me. Said they were delivered- they weren't. I contacted them again and they offered me $10.00 for my trouble. They screw up TWICE and I'm out $60.00. DON'T USE THEM!!!"
,https://ca.trustpilot.com/reviews/5edb4dad25e5d209b8fe498e,matias de la cruz,1 star: Bad,Horrible costume servises,"Horrible costume servises, And the very low paymentAnd the payment very low."
,https://ca.trustpilot.com/reviews/5ed947e725e5d20a88a7e473,Joel Hernandez,1 star: Bad,Completely avoid if not absolutely necessary…,"Completely avoid if not absolutely necessary. At a time where most companies are focused on enhancing the customer experience through this difficult climate, Instacart is more interested in eeking out as much money as they can from their customers, or former customers I should say. Would also be nice to be able to address a matter with the same representative instead of being shuffled around to three different people to have some prescribed policy copy and pasted into email responses."
,https://ca.trustpilot.com/reviews/5ed6723b25e5d20a88a5a1ee,Liam Grice,1 star: Bad,"Rude and unsafe instacart worker, wearing red spider shirt.","If I could rate a negative 5 stars I would. I politely asked an instacart person to give me space for distancing,  he came right up to me mask-less less than 2 feet from me.He was in a hurry, and said I wasn't supposed to be where I was?! I was behind an elderly woman, waiting for her to move.This just happened at the Aldis in Boardman Ohio.   RUDE AND UNSAFE."
,https://ca.trustpilot.com/reviews/5ed3f7d125e5d209b8f93da9,Arlind Gashi,1 star: Bad,An overall very bad experience,
,https://ca.trustpilot.com/reviews/5ecda12725e5d209b8f56085,Cynthia Cole,1 star: Bad,Her behavior shouldn't be rewarded,"""Don’t know where the f*** you are, don’t care. Have fun finding your food. It’s outside of building J.""This was the message I was sent by my shopper with instacart. This was my first time ever using this service and definitely my last.  My groceries were left at someone else's property and on the ground in the rain. I didn't know where they were and I have no idea why (Mary) did what she did.Please don't use this app. This was a terrible experience."
,https://ca.trustpilot.com/reviews/5ecd427525e5d20a889fd4e7,Hannah,1 star: Bad,background checks,Tried to set up instacart and did not qualify as a driver because of a small speeding ticket from 2 years ago. I even got the points taken off my license and have not gotten a ticket since. I’m a 20 year old girl college student trying to find a job because of this pandemic and i’m denied. I’m a good driver and they are refusing my service. unfortunate and frustrating.
